token,rating,date,version,used_count
good,5,2020-06-02,,1
good,5,2020-07-03,,1
good,5,2020-07-03,8.8,8
good,5,2020-07-03,,1
good,5,2020-09-16,9.0,9
good,5,2020-09-16,,1
good,5,2020-05-26,,1
good,5,2020-05-26,8.8,2
good,5,2020-09-26,9.0,3
good,5,2020-06-20,8.8,3
good,5,2020-06-06,,1
good,5,2020-06-06,8.8,6
good,5,2020-04-07,,1
good,5,2020-04-07,8.7,8
good,5,2020-06-24,,1
good,5,2020-06-24,8.8,5
good,5,2020-06-24,,1
good,5,2020-09-19,,1
good,5,2020-09-19,9.0,7
good,5,2020-09-19,,1
good,5,2020-03-07,,1
good,5,2020-03-07,8.2,1
good,5,2020-03-07,,1
good,5,2020-01-26,,1
good,5,2020-01-26,8.2,4
good,5,2020-09-15,9.0,6
good,5,2020-09-15,,1
good,5,2019-08-13,7.7,5
good,5,2019-08-13,,1
good,5,2019-08-13,,1
good,5,2020-08-04,,1
good,5,2020-08-04,8.8,1
good,5,2020-07-05,8.8,7
good,5,2020-07-05,,1
good,5,2019-12-06,8.2,6
good,5,2019-12-06,,1
good,5,2020-09-02,9.0,6
good,5,2020-09-02,,1
good,5,2020-09-24,9.0,4
good,5,2020-09-24,,1
good,5,2020-09-24,,1
good,5,2020-07-14,8.8,7
good,5,2020-05-22,8.8,3
good,5,2020-05-22,,1
good,5,2020-05-22,,1
good,5,2020-04-16,8.7,10
good,5,2020-04-16,,1
good,5,2020-04-16,,1
good,5,2020-08-14,8.8,8
good,5,2020-06-11,8.8,6
good,5,2020-06-11,,1
good,5,2020-06-05,8.8,7
good,5,2020-06-05,,1
good,5,2020-08-28,,1
good,5,2020-08-28,,1
good,5,2020-08-28,9.0,2
good,5,2020-09-23,9.0,3
good,5,2020-09-23,,1
good,5,2020-09-23,,1
good,5,2020-09-23,,1
good,5,2020-06-15,8.8,5
good,5,2020-06-15,,1
good,5,2020-06-15,,1
good,5,2020-06-25,8.8,8
good,5,2020-06-25,,1
good,5,2020-01-17,8.2,5
good,5,2020-01-17,,1
good,5,2020-01-17,,1
good,5,2019-07-29,7.7,1
good,5,2019-07-29,,1
good,5,2020-09-20,9.0,7
good,5,2020-09-20,,1
good,5,2020-09-20,,1
good,5,2020-09-20,,1
good,5,2020-09-20,,1
good,5,2020-06-13,8.8,8
good,5,2020-06-13,,1
good,5,2020-06-21,8.8,3
good,5,2020-06-18,8.8,3
good,5,2020-06-18,,1
good,5,2020-06-18,8.7,1
good,5,2020-06-18,,1
good,5,2020-04-27,8.7,6
good,5,2020-04-27,,1
good,5,2019-12-29,8.2,3
good,5,2020-11-10,,1
good,5,2018-12-24,6.6,2
good,5,2020-04-29,,1
good,5,2020-04-29,8.7,3
good,5,2020-04-29,,1
good,5,2020-05-30,8.8,9
good,5,2018-12-22,6.6,3
good,5,2020-07-07,8.8,9
good,5,2020-07-07,,1
good,5,2019-11-20,,1
good,5,2019-11-20,8.0,6
good,5,2020-06-08,8.8,4
good,5,2020-06-08,,1
good,5,2020-05-02,,1
good,5,2020-05-02,8.8,4
good,5,2020-03-06,8.2,3
good,5,2020-03-06,,1
good,5,2020-03-06,,1
good,5,2020-09-12,9.0,2
good,5,2019-05-16,7.5,4
good,5,2019-11-03,8.0,3
good,5,2020-08-01,8.8,7
good,5,2020-08-01,,1
good,5,2019-04-11,7.02,4
good,5,2019-04-11,,1
good,5,2019-08-15,7.7,3
good,5,2020-08-22,8.8,5
good,5,2020-08-22,,1
good,5,2019-08-23,7.7,3
good,5,2020-05-13,8.8,5
good,5,2020-06-07,8.8,3
good,5,2020-06-07,,1
good,5,2020-03-26,8.2,1
good,5,2020-03-26,8.7,8
good,5,2020-03-26,,1
good,5,2020-02-07,8.2,4
good,5,2020-05-11,8.8,6
good,5,2020-05-11,,1
good,5,2020-05-11,,1
good,5,2020-04-23,8.7,6
good,5,2019-09-14,7.91,6
good,5,2019-09-23,7.91,2
good,5,2020-05-07,8.8,4
good,5,2019-10-30,8.0,4
good,5,2020-04-21,8.7,2
good,5,2020-04-21,,1
good,5,2020-04-21,,1
good,5,2020-04-21,,1
good,5,2020-11-01,9.2,5
good,5,2020-11-01,,1
good,5,2020-03-11,8.2,4
good,5,2020-03-11,,1
good,5,2019-01-16,,1
good,5,2019-12-20,8.2,3
good,5,2019-12-20,,1
good,5,2019-12-20,,1
good,5,2020-06-03,,1
good,5,2020-06-03,8.8,3
good,5,2020-06-30,8.8,7
good,5,2020-06-30,,1
good,5,2020-10-02,9.0,1
good,5,2020-09-14,9.0,2
good,5,2020-09-14,,1
good,5,2020-09-14,,1
good,5,2019-10-06,8.0,2
good,5,2020-05-08,8.8,4
good,5,2019-11-08,8.0,6
good,5,2020-07-28,8.8,8
good,5,2020-07-28,,1
good,5,2020-07-27,8.8,11
good,5,2020-07-27,,1
good,5,2020-07-27,,1
good,5,2020-05-17,,1
good,5,2020-05-17,8.8,2
good,5,2019-08-12,7.7,1
good,5,2020-04-18,,1
good,5,2020-04-18,8.7,5
good,5,2020-04-18,,1
good,5,2019-11-18,8.0,3
good,5,2019-12-01,8.2,8
good,5,2019-12-01,,1
good,5,2019-10-29,8.0,3
good,5,2020-06-26,8.8,2
good,5,2020-06-26,,1
good,5,2020-03-27,8.7,16
good,5,2020-03-27,,1
good,5,2020-03-27,,1
good,5,2020-03-27,,1
good,5,2020-03-27,,1
good,5,2020-03-27,,1
good,5,2020-03-27,,1
good,5,2020-03-20,8.2,4
good,5,2020-03-20,,1
good,5,2020-03-20,,1
good,5,2020-03-20,,1
good,5,2020-05-14,8.8,4
good,5,2020-04-13,,1
good,5,2020-04-13,8.7,4
good,5,2020-04-13,,1
good,5,2020-04-13,,1
good,5,2020-05-19,8.8,6
good,5,2020-05-19,,1
good,5,2020-03-23,8.2,7
good,5,2020-03-23,,1
good,5,2019-10-12,8.0,5
good,5,2019-06-04,7.5,1
good,5,2019-06-04,7.6,2
good,5,2020-02-29,8.2,2
good,5,2020-02-29,,1
good,5,2020-02-29,,1
good,5,2019-02-16,6.9,5
good,5,2020-03-18,,1
good,5,2020-03-18,,1
good,5,2020-03-18,8.2,5
good,5,2020-03-18,,1
good,5,2020-04-25,8.7,5
good,5,2020-07-17,8.8,7
good,5,2020-07-17,,1
good,5,2020-07-17,,1
good,5,2020-07-09,8.8,3
good,5,2020-07-09,,1
good,5,2020-07-09,,1
good,5,2018-12-31,6.6,1
good,5,2020-03-02,8.2,5
good,5,2020-09-27,,1
good,5,2020-09-27,9.0,2
good,5,2020-01-22,8.2,5
good,5,2020-01-22,,1
good,5,2020-03-03,8.2,10
good,5,2020-03-03,,1
good,5,2020-03-25,8.2,4
good,5,2020-03-25,8.7,1
good,5,2020-01-05,8.2,9
good,5,2020-01-28,8.2,3
good,5,2019-12-12,,1
good,5,2019-12-12,8.2,6
good,5,2019-11-16,8.0,5
good,5,2019-11-16,,1
good,5,2020-05-25,,1
good,5,2020-05-25,8.8,3
good,5,2020-05-01,8.8,8
good,5,2020-05-01,8.7,1
good,5,2020-05-01,,1
good,5,2020-05-01,,1
good,5,2020-06-29,,2
good,5,2020-06-29,8.8,3
good,5,2020-03-12,8.2,4
good,5,2020-03-12,,1
good,5,2019-05-10,7.5,5
good,5,2019-05-10,,1
good,5,2020-04-15,8.7,5
good,5,2020-02-10,8.2,9
good,5,2020-01-14,,1
good,5,2020-01-14,8.2,6
good,5,2020-10-24,,1
good,5,2020-10-24,9.2,1
good,5,2020-05-20,,1
good,5,2020-05-20,8.8,4
good,5,2020-03-30,8.7,7
good,5,2019-12-13,8.2,4
good,5,2020-07-31,8.8,6
good,5,2020-05-18,8.8,9
good,5,2019-11-28,8.2,8
good,5,2020-08-08,8.8,6
good,5,2020-08-08,,1
good,5,2020-08-08,,1
good,5,2020-04-04,8.7,5
good,5,2020-04-04,,1
good,5,2019-12-31,8.2,5
good,5,2019-12-31,,1
good,5,2019-12-31,,1
good,5,2019-10-26,8.0,5
good,5,2020-03-13,,1
good,5,2020-03-13,8.2,5
good,5,2020-03-13,,1
good,5,2020-03-15,,1
good,5,2020-03-15,8.2,3
good,5,2020-03-15,,1
good,5,2020-06-12,,1
good,5,2020-06-12,8.8,3
good,5,2020-06-12,,1
good,5,2020-07-21,8.8,10
good,5,2020-07-21,,1
good,5,2020-07-21,,1
good,5,2020-07-21,,1
good,5,2020-09-10,9.0,2
good,5,2020-09-10,8.8,1
good,5,2020-09-10,,1
good,5,2019-12-16,8.2,3
good,5,2019-12-16,,1
good,5,2019-12-16,,1
good,5,2020-07-06,8.8,6
good,5,2020-07-06,,1
good,5,2020-07-06,,1
good,5,2020-02-21,8.2,9
good,5,2020-05-03,8.8,4
good,5,2020-05-03,,1
good,5,2020-03-31,8.7,12
good,5,2020-03-31,,1
good,5,2020-03-31,,1
good,5,2020-09-21,9.0,1
good,5,2020-09-21,,1
good,5,2020-01-02,,1
good,5,2020-01-02,8.2,2
good,5,2020-03-14,8.2,5
good,5,2020-07-12,,1
good,5,2020-07-12,8.8,5
good,5,2020-07-12,,1
good,5,2020-04-30,8.7,13
good,5,2020-04-30,8.8,6
good,5,2020-04-30,,1
good,5,2020-04-30,,1
good,5,2019-05-19,7.5,2
good,5,2019-05-19,7.4,1
good,5,2020-03-01,,1
good,5,2020-03-01,8.2,4
good,5,2020-03-19,8.2,5
good,5,2020-03-19,,1
good,5,2020-03-19,,1
good,5,2019-10-17,8.0,4
good,5,2020-01-15,8.2,10
good,5,2020-04-24,,1
good,5,2020-04-24,8.7,2
good,5,2020-04-24,,1
good,5,2020-07-29,,1
good,5,2020-07-29,8.8,5
good,5,2020-07-29,,1
good,5,2020-07-29,,1
good,5,2020-01-29,8.2,3
good,5,2020-01-29,,1
good,5,2020-08-13,,1
good,5,2020-08-13,8.8,3
good,5,2020-07-24,8.8,3
good,5,2019-07-28,7.7,5
good,5,2019-07-28,,1
good,5,2019-07-28,,1
good,5,2019-12-17,,1
good,5,2019-12-17,,1
good,5,2019-12-17,8.2,4
good,5,2019-12-17,,1
good,5,2020-01-09,8.2,5
good,5,2019-02-08,6.8,1
good,5,2019-02-08,,1
good,5,2020-03-24,,1
good,5,2020-03-24,8.2,3
good,5,2020-03-24,,1
good,5,2020-03-24,,1
good,5,2020-03-05,8.2,5
good,5,2020-02-06,8.2,3
good,5,2019-07-09,7.7,2
good,5,2020-04-02,8.7,4
good,5,2020-04-02,,1
good,5,2019-01-07,,1
good,5,2019-01-07,6.6,1
good,5,2020-02-24,,1
good,5,2020-02-24,8.2,2
good,5,2020-01-23,8.2,6
good,5,2020-01-23,,1
good,5,2020-05-23,8.8,3
good,5,2020-05-23,,1
good,5,2020-05-23,,1
good,5,2020-05-23,,1
good,5,2019-11-04,8.0,5
good,5,2020-11-09,9.2,2
good,5,2019-10-25,8.0,8
good,5,2019-10-25,,1
good,5,2019-10-25,,1
good,5,2020-04-01,8.2,1
good,5,2020-04-01,,1
good,5,2020-04-01,,1
good,5,2020-04-01,8.7,8
good,5,2018-12-19,6.6,3
good,5,2020-08-30,9.0,1
good,5,2020-06-16,8.8,3
good,5,2019-09-12,7.91,1
good,5,2020-10-09,9.0,2
good,5,2020-10-09,8.8,1
good,5,2020-09-03,9.0,5
good,5,2020-08-12,8.8,4
good,5,2020-08-11,,1
good,5,2020-08-11,,1
good,5,2020-08-11,8.8,1
good,5,2019-11-07,8.0,1
good,5,2020-08-07,8.8,5
good,5,2020-08-07,,1
good,5,2020-11-11,,1
good,5,2020-11-11,9.2,1
good,5,2020-09-04,9.0,1
good,5,2019-12-23,8.2,5
good,5,2019-12-23,,1
good,5,2020-07-16,8.8,6
good,5,2020-07-16,,1
good,5,2020-10-07,9.0,2
good,5,2020-10-07,,1
good,5,2019-11-12,8.0,6
good,5,2020-10-28,9.2,1
good,5,2019-06-23,7.6,3
good,5,2019-06-23,7.4,1
good,5,2020-08-23,,1
good,5,2020-08-23,8.8,2
good,5,2020-08-23,,1
good,5,2020-08-23,,1
good,5,2019-08-17,7.7,3
good,5,2019-08-17,,1
good,5,2020-07-20,8.8,2
good,5,2019-11-29,8.2,7
good,5,2019-11-24,8.2,2
good,5,2019-11-24,8.0,1
good,5,2019-11-24,,1
good,5,2020-06-19,8.8,4
good,5,2020-06-19,,1
good,5,2020-06-19,,1
good,5,2020-06-19,,1
good,5,2019-06-02,7.5,2
good,5,2019-06-02,,1
good,5,2019-12-19,8.2,5
good,5,2019-12-10,8.2,4
good,5,2020-10-26,9.2,2
good,5,2020-10-26,,1
good,5,2019-07-04,7.7,1
good,5,2019-07-04,,1
good,5,2019-08-10,7.7,3
good,5,2019-08-10,,1
good,5,2020-01-19,8.2,7
good,5,2020-06-09,8.8,7
good,5,2020-06-09,,1
good,5,2020-03-29,8.7,8
good,5,2020-03-29,,1
good,5,2020-03-29,8.2,1
good,5,2020-03-29,6.9,1
good,5,2020-03-29,,1
good,5,2020-11-12,9.2,4
good,5,2020-09-28,9.0,2
good,5,2020-02-20,,1
good,5,2020-02-20,8.2,2
good,5,2020-02-20,,1
good,5,2020-04-19,8.7,7
good,5,2020-06-14,8.8,1
good,5,2019-11-13,8.0,7
good,5,2019-11-13,,1
good,5,2020-03-10,8.2,6
good,5,2019-08-11,7.7,6
good,5,2019-08-08,7.7,3
good,5,2019-12-07,8.2,3
good,5,2019-12-07,,1
good,5,2020-05-29,8.8,5
good,5,2020-05-29,,1
good,5,2020-02-09,8.2,5
good,5,2020-09-17,9.0,3
good,5,2020-08-03,8.8,2
good,5,2020-08-03,,1
good,5,2019-06-21,7.6,2
good,5,2020-10-08,9.0,1
good,5,2020-05-27,8.8,6
good,5,2020-07-04,8.8,5
good,5,2020-07-04,,1
good,5,2020-02-17,8.2,6
good,5,2020-09-13,,1
good,5,2020-09-13,9.0,5
good,5,2020-01-13,8.2,5
good,5,2020-01-13,,1
good,5,2019-12-26,8.2,5
good,5,2020-07-18,8.8,4
good,5,2020-07-18,,1
good,5,2020-07-18,,1
good,5,2019-06-15,7.6,3
good,5,2019-06-15,7.5,1
good,5,2019-06-15,,1
good,5,2019-06-15,,1
good,5,2019-01-29,6.7,3
good,5,2019-09-13,7.91,3
good,5,2019-11-26,8.2,2
good,5,2019-11-26,,1
good,5,2020-02-13,8.2,3
good,5,2019-06-18,7.6,3
good,5,2020-03-21,8.2,8
good,5,2020-03-21,,1
good,5,2019-01-02,6.6,1
good,5,2019-01-02,,1
good,5,2019-10-23,8.0,5
good,5,2019-10-23,,1
good,5,2020-07-11,,1
good,5,2020-07-11,,1
good,5,2020-07-11,,1
good,5,2020-10-10,,1
good,5,2019-08-09,7.7,3
good,5,2019-08-09,,1
good,5,2020-03-17,8.2,8
good,5,2020-03-17,,1
good,5,2019-12-15,8.2,4
good,5,2019-12-15,,1
good,5,2019-09-17,7.91,5
good,5,2020-04-09,8.7,8
good,5,2020-04-09,8.2,1
good,5,2020-04-09,6.9,1
good,5,2020-04-09,,1
good,5,2019-08-29,7.7,1
good,5,2020-05-09,8.8,7
good,5,2020-05-09,,1
good,5,2019-04-24,7.4,7
good,5,2020-06-17,8.8,5
good,5,2020-06-17,,1
good,5,2020-06-17,,1
good,5,2020-07-23,,1
good,5,2020-07-23,8.8,3
good,5,2019-09-18,7.91,3
good,5,2019-04-20,7.4,8
good,5,2019-04-20,,1
good,5,2020-01-06,8.2,6
good,5,2019-12-02,8.0,1
good,5,2019-12-02,8.2,11
good,5,2019-12-02,,1
good,5,2019-12-02,,1
good,5,2019-12-02,,1
good,5,2019-12-02,,1
good,5,2019-07-26,7.7,5
good,5,2018-12-03,,1
good,5,2018-12-03,6.6,1
good,5,2018-12-03,,1
good,5,2020-02-16,8.2,4
good,5,2020-02-16,,1
good,5,2020-02-16,,1
good,5,2020-09-06,,1
good,5,2020-09-06,9.0,2
good,5,2019-06-08,7.6,4
good,5,2020-08-15,8.8,3
good,5,2019-03-25,7.02,2
good,5,2020-02-25,8.2,7
good,5,2020-02-25,,1
good,5,2020-02-25,,1
good,5,2020-02-25,,1
good,5,2019-10-31,8.0,7
good,5,2019-08-25,7.7,10
good,5,2020-08-29,9.0,2
good,5,2020-08-29,,1
good,5,2020-02-14,,1
good,5,2020-02-14,8.2,4
good,5,2019-05-07,,1
good,5,2019-05-07,7.4,2
good,5,2019-05-07,7.02,1
good,5,2020-07-19,8.8,5
good,5,2020-09-18,9.0,4
good,5,2019-11-06,8.0,2
good,5,2019-11-06,,1
good,5,2019-12-18,8.2,4
good,5,2020-04-11,8.7,4
good,5,2020-04-11,,1
good,5,2020-04-11,,1
good,5,2020-04-11,,1
good,5,2020-04-12,8.7,5
good,5,2020-04-06,8.7,5
good,5,2019-12-28,8.2,5
good,5,2019-12-28,,1
good,5,2019-12-28,8.0,1
good,5,2020-09-25,9.0,2
good,5,2020-05-24,,1
good,5,2020-05-24,8.8,1
good,5,2020-05-24,,1
good,5,2020-05-24,,1
good,5,2020-05-10,8.8,4
good,5,2020-05-10,,1
good,5,2019-10-21,,1
good,5,2019-10-21,8.0,4
good,5,2020-04-14,,1
good,5,2020-04-14,,1
good,5,2020-04-14,8.7,1
good,5,2020-04-14,,1
good,5,2020-04-14,,1
good,5,2020-04-14,,1
good,5,2020-04-14,,1
good,5,2019-09-27,7.91,7
good,5,2019-09-27,,1
good,5,2020-08-19,,1
good,5,2020-08-19,8.8,3
good,5,2019-12-24,8.2,5
good,5,2020-05-31,8.8,5
good,5,2020-05-31,,1
good,5,2020-05-31,,1
good,5,2020-01-07,8.2,7
good,5,2020-01-07,,1
good,5,2019-06-12,,1
good,5,2019-06-12,7.6,3
good,5,2019-08-30,,1
good,5,2019-07-21,7.7,3
good,5,2019-07-21,7.5,1
good,5,2020-01-31,8.2,4
good,5,2020-09-08,9.0,2
good,5,2020-06-23,8.8,5
good,5,2020-06-23,,1
good,5,2019-08-14,7.7,3
good,5,2020-07-15,8.8,3
good,5,2019-12-25,8.2,7
good,5,2019-12-25,,1
good,5,2019-12-25,,1
good,5,2020-08-05,8.8,5
good,5,2019-06-13,6.8,1
good,5,2019-06-13,7.5,1
good,5,2019-06-13,,1
good,5,2020-07-13,8.8,4
good,5,2020-07-13,,1
good,5,2020-07-13,,1
good,5,2020-08-24,8.8,6
good,5,2020-08-24,,1
good,5,2019-10-20,8.0,5
good,5,2019-10-20,7.91,1
good,5,2020-10-06,,1
good,5,2020-10-06,9.0,3
good,5,2020-10-18,,1
good,5,2020-10-18,9.0,1
good,5,2020-10-18,,1
good,5,2020-03-28,8.7,12
good,5,2020-03-28,,1
good,5,2020-03-28,,1
good,5,2020-05-05,8.8,4
good,5,2020-04-05,8.7,5
good,5,2020-04-05,,1
good,5,2020-08-02,8.8,7
good,5,2019-09-11,7.91,5
good,5,2019-09-11,,1
good,5,2019-12-08,8.2,6
good,5,2020-05-15,8.8,4
good,5,2020-05-15,,1
good,5,2019-11-10,,1
good,5,2020-04-26,8.7,7
good,5,2020-05-06,8.8,5
good,5,2020-01-21,8.2,3
good,5,2020-01-21,,2
good,5,2019-09-29,,2
good,5,2019-09-29,7.91,6
good,5,2019-09-29,,1
good,5,2020-06-01,8.8,4
good,5,2020-06-01,,1
good,5,2020-04-22,8.7,1
good,5,2020-07-22,8.8,3
good,5,2020-07-22,,1
good,5,2020-07-22,,1
good,5,2020-07-30,8.8,2
good,5,2020-08-18,8.8,4
good,5,2020-08-18,,1
good,5,2020-08-18,,1
good,5,2020-08-18,,1
good,5,2020-08-18,,1
good,5,2020-08-18,,1
good,5,2020-10-14,,1
good,5,2020-10-14,,1
good,5,2020-10-14,,1
good,5,2019-12-09,8.2,13
good,5,2019-12-09,,1
good,5,2019-12-09,,1
good,5,2020-08-10,,1
good,5,2020-08-10,8.8,4
good,5,2020-08-10,,1
good,5,2020-08-10,,1
good,5,2020-02-02,8.2,6
good,5,2020-02-02,,1
good,5,2020-09-01,8.8,1
good,5,2020-09-01,,1
good,5,2020-09-01,9.0,4
good,5,2020-07-01,8.8,3
good,5,2019-09-09,7.7,1
good,5,2019-09-09,,1
good,5,2019-07-22,7.7,3
good,5,2020-07-08,8.8,3
good,5,2020-01-16,8.2,3
good,5,2020-01-16,,1
good,5,2020-08-20,8.8,3
good,5,2020-07-26,8.8,5
good,5,2020-02-26,8.2,4
good,5,2020-02-26,,1
good,5,2019-09-24,7.91,1
good,5,2019-12-30,8.2,1
good,5,2019-09-20,7.91,3
good,5,2019-11-15,8.0,3
good,5,2019-04-30,7.4,7
good,5,2019-09-30,7.91,3
good,5,2019-11-27,8.2,4
good,5,2019-11-30,8.2,5
good,5,2019-11-30,,1
good,5,2020-04-03,8.7,6
good,5,2020-01-24,8.2,7
good,5,2019-10-10,8.0,3
good,5,2019-10-18,8.0,3
good,5,2020-09-05,9.0,1
good,5,2020-09-05,8.8,1
good,5,2020-02-03,8.2,2
good,5,2020-05-04,6.9,1
good,5,2020-05-04,8.8,3
good,5,2020-08-31,,1
good,5,2020-03-08,,1
good,5,2020-03-08,8.2,6
good,5,2020-03-22,8.2,5
good,5,2020-03-22,,1
good,5,2020-03-22,,1
good,5,2020-06-10,8.8,4
good,5,2020-06-10,,1
good,5,2020-08-16,,1
good,5,2020-08-16,8.8,1
good,5,2019-05-18,7.5,1
good,5,2020-01-25,,1
good,5,2020-01-25,8.2,3
good,5,2019-12-22,8.2,5
good,5,2020-01-27,8.2,2
good,5,2020-02-23,8.2,9
good,5,2019-10-19,8.0,6
good,5,2019-10-19,,1
good,5,2019-12-21,8.2,4
good,5,2019-04-27,7.4,3
good,5,2019-04-27,,1
good,5,2019-04-27,,1
good,5,2019-12-27,8.2,8
good,5,2019-11-23,,1
good,5,2019-11-23,8.0,1
good,5,2019-04-09,7.02,2
good,5,2019-11-01,,1
good,5,2019-11-01,8.0,1
good,5,2019-07-14,7.7,2
good,5,2019-06-29,7.7,1
good,5,2019-06-29,7.6,1
good,5,2019-07-27,7.7,3
good,5,2019-07-27,,1
good,5,2020-08-17,,1
good,5,2020-08-17,8.8,3
good,5,2019-08-03,7.7,3
good,5,2020-09-09,9.0,2
good,5,2020-04-08,8.7,4
good,5,2020-02-12,8.2,3
good,5,2020-02-04,8.2,3
good,5,2020-02-04,,1
good,5,2019-10-15,8.0,3
good,5,2019-10-15,,1
good,5,2019-10-07,8.0,3
good,5,2019-10-07,,1
good,5,2020-04-28,8.7,3
good,5,2020-03-16,8.2,4
good,5,2020-03-16,,1
good,5,2020-03-16,,1
good,5,2019-12-03,8.2,7
good,5,2020-01-03,8.2,1
good,5,2019-07-10,7.7,1
good,5,2020-02-11,8.2,8
good,5,2019-07-12,7.7,4
good,5,2020-04-17,,1
good,5,2020-04-17,8.7,2
good,5,2020-04-17,,1
good,5,2020-04-17,,1
good,5,2019-04-08,7.02,4
good,5,2020-02-15,8.2,2
good,5,2020-02-15,,1
good,5,2019-01-14,6.7,2
good,5,2019-11-11,8.0,2
good,5,2019-08-31,7.7,5
good,5,2019-01-05,6.6,1
good,5,2019-03-14,7.02,2
good,5,2019-09-16,,1
good,5,2019-09-16,7.91,5
good,5,2019-09-16,,1
good,5,2019-09-16,,1
good,5,2020-01-11,8.2,5
good,5,2019-02-24,6.9,3
good,5,2019-04-02,,1
good,5,2019-09-26,7.91,5
good,5,2020-04-20,,1
good,5,2020-04-20,8.7,1
good,5,2020-04-20,,1
good,5,2019-05-27,7.5,5
good,5,2019-01-30,,1
good,5,2019-01-30,6.8,2
good,5,2019-10-01,7.91,2
good,5,2019-10-01,,1
good,5,2019-07-31,7.7,4
good,5,2019-01-18,6.7,2
good,5,2019-08-07,7.7,3
good,5,2019-08-07,,1
good,5,2019-04-04,7.02,3
good,5,2019-04-04,,1
good,5,2019-04-25,7.4,5
good,5,2019-05-09,7.5,1
good,5,2019-05-09,,2
good,5,2019-05-11,7.4,1
good,5,2019-05-11,7.5,1
good,5,2019-05-25,7.5,4
good,5,2019-05-25,,1
good,5,2019-05-28,7.5,2
good,5,2019-05-28,,1
good,5,2019-05-28,,1
good,5,2019-06-16,7.6,4
good,5,2019-06-11,7.6,5
good,5,2019-06-11,,1
good,5,2019-08-21,7.7,1
good,5,2019-08-21,,1
good,5,2019-08-21,,1
good,5,2019-08-26,7.7,6
good,5,2019-10-24,8.0,5
good,5,2019-09-19,7.91,1
good,5,2019-01-08,6.6,2
good,5,2019-12-04,8.2,5
good,5,2019-12-04,6.6,1
good,5,2019-01-06,6.6,1
good,5,2019-07-23,7.7,3
good,5,2018-12-23,6.6,1
good,5,2019-02-06,,1
good,5,2019-02-06,6.8,2
good,5,2019-10-16,8.0,2
good,5,2019-10-13,,1
good,5,2019-10-13,8.0,1
good,5,2019-01-04,,1
good,5,2019-01-04,6.6,1
good,5,2019-03-10,6.9,1
good,5,2019-11-19,8.0,2
good,5,2020-01-18,8.2,5
good,5,2020-01-18,,1
good,5,2020-01-18,,1
good,5,2020-01-18,,1
good,5,2019-03-17,7.02,2
good,5,2019-11-25,8.2,5
good,5,2020-03-04,8.2,4
good,5,2019-04-22,,1
good,5,2019-04-22,7.4,6
good,5,2020-05-16,8.8,1
good,5,2019-06-03,7.5,10
good,5,2020-01-10,8.2,5
good,5,2019-08-05,7.7,5
good,5,2019-08-05,,1
good,5,2019-11-05,8.0,7
good,5,2019-11-02,8.0,2
good,5,2019-04-26,7.4,13
good,5,2019-04-26,,1
good,5,2020-02-22,8.2,6
good,5,2019-01-31,6.8,3
good,5,2019-01-31,6.7,2
good,5,2019-09-21,7.91,2
good,5,2019-09-21,,1
good,5,2019-03-28,7.02,3
good,5,2019-09-05,7.7,1
good,5,2019-09-05,,1
good,5,2020-03-09,8.2,4
good,5,2020-03-09,,1
good,5,2019-09-22,7.91,4
good,5,2019-05-02,7.4,2
good,5,2019-05-02,,1
good,5,2019-05-15,7.5,6
good,5,2019-05-15,,1
good,5,2020-01-04,,1
good,5,2020-01-04,8.2,3
good,5,2020-11-17,9.2,7
good,5,2020-11-17,,1
good,5,2020-11-18,9.2,3
good,5,2020-11-18,9.0,2
good,5,2020-11-18,,1
good,5,2020-10-27,9.2,1
good,5,2020-10-27,,1
good,5,2020-10-29,9.2,2
good,5,2020-10-05,9.0,1
good,5,2020-09-30,9.0,1
good,5,2020-10-01,9.0,1
good,5,2020-07-10,8.8,3
good,5,2020-07-10,,1
good,5,2020-08-06,8.8,4
good,5,2020-08-26,8.8,1
good,5,2020-07-25,8.8,2
good,5,2020-07-25,,1
good,5,2020-07-02,8.8,2
good,5,2020-07-02,,1
good,5,2020-05-12,8.8,5
good,5,2020-06-28,8.8,2
good,5,2020-06-22,8.8,1
good,5,2020-06-22,,1
good,5,2020-05-21,8.8,2
good,5,2020-08-21,8.8,1
good,5,2020-06-27,8.8,1
good,5,2020-04-10,8.7,2
good,5,2020-04-10,,1
good,5,2020-02-18,8.2,3
good,5,2020-01-08,8.2,2
good,5,2020-01-08,,1
good,5,2019-12-14,8.2,3
good,5,2020-01-01,8.2,6
good,5,2020-01-01,,1
good,5,2020-02-05,8.2,5
good,5,2020-02-08,8.2,3
good,5,2019-12-11,8.2,4
good,5,2020-01-12,8.2,1
good,5,2020-02-19,8.2,1
good,5,2020-02-27,8.2,2
good,5,2019-12-05,8.2,4
good,5,2020-01-30,8.2,1
good,5,2020-08-09,8.2,1
good,5,2020-02-28,8.2,2
good,5,2020-02-28,,1
good,5,2020-02-28,,1
good,5,2020-02-28,,1
good,5,2019-10-14,8.0,3
good,5,2019-10-09,8.0,4
good,5,2019-10-22,8.0,1
good,5,2019-10-02,8.0,4
good,5,2019-10-03,8.0,1
good,5,2019-10-05,8.0,1
good,5,2019-10-27,8.0,1
good,5,2019-11-21,8.0,4
good,5,2019-11-21,,1
good,5,2019-10-04,8.0,1
good,5,2019-11-14,8.0,3
good,5,2019-11-14,,1
good,5,2019-10-11,8.0,1
